web_scraper_order,web_scraper_start_url,pagination-selector,price,data2,image
"1769948089-909","https://www.bigc.co.th/category/beverages?limit=100&page=23","","229.00","ทไวนิงส์ ชาคาโมมายล์ 25 ก. บรรจุ 1 ก. x 25 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/18/00/0070177118518/thumbnail/0070177118518_1-20230818084441-.jpg"
"1769948089-910","https://www.bigc.co.th/category/beverages?limit=100&page=23","","127.00","ซุปเปอร์ กาแฟ 3อิน1 กาแฟปรุงสำเร็จชนิดผง เอสเปรสโซ่ 17 ก. แพ็ค 25","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8888240052025/thumbnail/8888240052025_1-20240401072424-.jpg"
"1769948089-911","https://www.bigc.co.th/category/beverages?limit=100&page=23","","65.00","มายด์แอนด์ครีมมี่ ครีมเทียม 370 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/49/88/8850390000249/thumbnail/8850390000249_1.jpg"
"1769948089-912","https://www.bigc.co.th/category/beverages?limit=100&page=23","","829.00","แบรนด์ ชุดของขวัญ เครื่องดื่มรังนกแท้สำเร็จรูป สูตรไซลิทอล 42 มล. แพ็ค 9 ขวด","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/41/88/8852001108641/thumbnail/8852001108641_0-20251126163823-.jpg"
"1769948089-913","https://www.bigc.co.th/category/beverages?limit=100&page=23","","99.00","ยูเอฟซี เวลเวท น้ำนมข้าวโอ๊ต แดรี่ฟรี สูตรไม่หวาน 1000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/00/88/8850025062000/thumbnail/8850025062000_1-20260116112723-.jpg"
"1769948089-914","https://www.bigc.co.th/category/beverages?limit=100&page=23","","49.00","โกเด้นท์ งาดำคั่วบด 100% 16 ก. แพ็ค 5 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/16/88/8856128004916/thumbnail/8856128004916_1-20241112155736-.jpg"
"1769948089-915","https://www.bigc.co.th/category/beverages?limit=100&page=23","","22.00","อิชิตัน ชาเขียว รสต้นตำรับ 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8858891308574/thumbnail/8858891308574.jpg"
"1769948089-916","https://www.bigc.co.th/category/beverages?limit=100&page=23","","224.00","มอคโคน่า ซีเล็ค กาแฟสำเร็จรูป ขนาด 190 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8851753095056/thumbnail/8851753095056_1-20240520150425-.jpg"
"1769948089-917","https://www.bigc.co.th/category/beverages?limit=100&page=23","","17.00","ชเวปส์ โทนิค วอเตอร์ 330 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/54/88/8851959132654/thumbnail/8851959132654_02-20230804160500-.jpg"
"1769948089-918","https://www.bigc.co.th/category/beverages?limit=100&page=23","","76.00","ดอยคำ น้ำมัลเบอร์รี 50% 1000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/59/88/8850773510259/thumbnail/8850773510259_2.jpg"
"1769948089-919","https://www.bigc.co.th/category/beverages?limit=100&page=23","","125.00","โอวัลติน เครื่องดื่มมอลต์ รสช็อกโกแลต 400 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/07/88/8850086114007/thumbnail/8850086114007_0-20250729161210-.jpg"
"1769948089-920","https://www.bigc.co.th/category/beverages?limit=100&page=23","","79.00","ชบา น้ำส้มเขียวหวานผสมเกล็ดส้ม 100% 1000 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/11/88/8854761000111/thumbnail/8854761000111_1-20250916105846-.jpg"
"1769948089-921","https://www.bigc.co.th/category/beverages?limit=100&page=23","","219.00","สไมล์ น้ำส้มเขียวหวาน 100 % พาสเจอร์ไรส์ 1,000 มล. แพ็คคู่","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8852108110646/8852108110646_1-20240930121855-.jpg"
"1769948089-922","https://www.bigc.co.th/category/beverages?limit=100&page=23","","69.00","บิ๊กซี โบติดกระเช้า คละสี","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/81/20/2001007156781/thumbnail/2001007156781.jpg"
"1769948089-923","https://www.bigc.co.th/category/beverages?limit=100&page=23","","75.00","พอคคา เครื่องดื่มชาเขียว กลิ่นมะลิ 1500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8888196173423/thumbnail/8888196173423_1-20251024103256-.jpg"
"1769948089-924","https://www.bigc.co.th/category/beverages?limit=100&page=23","","145.00","ซุปเปอร์ เครื่องดื่มธัญญาหารสำเร็จรูปชนิดผง สูตรดับเบิ้ลโอ๊ต ผสมข้าวโอ๊ต 2 เท่า 30 ก. แพ็ค 15 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/64/88/8851753090464/thumbnail/8851753090464_1-20230928121152-.jpg"
"1769948089-925","https://www.bigc.co.th/category/beverages?limit=100&page=23","","269.00","ทไวนิงส์ ชาเอิร์ลเกรย์ 2 ก. x 25 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/68/00/0070177010768/thumbnail/0070177010768_1-20230818083743-.jpg"
"1769948089-926","https://www.bigc.co.th/category/beverages?limit=100&page=23","","189.00","เนสที ชาปรุงสำเร็จชนิดผง รสดั้งเดิม 200 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/50/88/8850011060850/thumbnail/8850011060850_1-20241107220039-.jpg"
"1769948089-927","https://www.bigc.co.th/category/beverages?limit=100&page=23","","145.00","เขาช่อง กาแฟปรุงสำเร็จ 3 อิน 1 เอสเปรสโซ่ 14 ก. แพ็ค 25 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/51/88/8859102130151/thumbnail/8859102130151-20240321105825-.jpg"
"1769948089-928","https://www.bigc.co.th/category/beverages?limit=100&page=23","","85.00","ดอยคำ น้ำมะนาวผสมน้ำผึ้งเข้มข้น 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/66/88/8850773530066/thumbnail/8850773530066_5.jpg"
"1769948089-929","https://www.bigc.co.th/category/beverages?limit=100&page=23","","184.00","ซูเปอร์ กาแฟผสมโสมปรุงสำเร็จชนิดผง 17 ก. x 20 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/46/88/8888240008046/thumbnail/8888240008046_1-20240912104653-.jpg"
"1769948089-930","https://www.bigc.co.th/category/beverages?limit=100&page=23","","27.00","โคโคเลิฟ น้ำมะพร้าวแท้ 100% ขนาด 350 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8857128220030/thumbnail/8857128220030_1-20240530142009-.jpg"
"1769948089-931","https://www.bigc.co.th/category/beverages?limit=100&page=23","","545.00","แบรนด์ รังนกแท้ คอลลาเจน พลัส วิตามินอี 42 มล. x 6 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/71/88/8852001115571/thumbnail/8852001115571_1-20250417143959-.jpg"
"1769948089-932","https://www.bigc.co.th/category/beverages?limit=100&page=23","","75.00","จินเจน ขิงผงสำเร็จรูป สูตร 100% ไม่มีน้ำตาล 40 ก. แพ็ค 8 ซอง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/88/8850316010512/thumbnail/8850316010512_1-20241112163333-.jpg"
"1769948089-933","https://www.bigc.co.th/category/beverages?limit=100&page=23","","339.00","แฟนต้า น้ำอัดลม น้ำองุ่นป๊อบ 1.5 ล. x 12 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/77/88/8851959003077/thumbnail/8851959003077_1-20240923153538-.jpg"
"1769948089-934","https://www.bigc.co.th/category/beverages?limit=100&page=23","","84.00","ติ่งฟง น้ำแอปปิ้ลเขียว เข้มข้น สูตร 2 760 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/76/88/8858732820876/thumbnail/8858732820876_1-20240125111307-.jpg"
"1769948089-935","https://www.bigc.co.th/category/beverages?limit=100&page=23","","189.00","ซาน เพลลีกรีโน น้ำแร่ธรรมชาติชนิดมีฟอง 500 มล. แพ็ค 3","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8859174200653/thumbnail/8859174200653_1-1-20250430165857-.jpg"
"1769948089-936","https://www.bigc.co.th/category/beverages?limit=100&page=23","","16.00","ซี-วิท เครื่องดื่มวิตามินออเร้นจ์ น้ำตาล 0% 140 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/90/88/8851123237390/thumbnail/8851123237390_1-20230913190742-.jpg"
"1769948089-937","https://www.bigc.co.th/category/beverages?limit=100&page=23","","20.00","บลู น้ำผสมวิตามิน รสเพลย์ฟูล พีช 500 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/72/88/8850389115572/thumbnail/8850389115572_2-20250314071107-.jpg"
"1769948089-938","https://www.bigc.co.th/category/beverages?limit=100&page=23","","17.00","เบอร์ดี้ กาแฟกระป๋องปรุงสำเร็จพร้อมดื่ม โรบัสต้า 170 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/65/88/8850250000365/thumbnail/8850250000365_1-20260115154114-.jpg"
"1769948089-939","https://www.bigc.co.th/category/beverages?limit=100&page=23","","45.00","มาลี น้ำส้มเขียวหวาน 100% ขนาด 200 มล. แพ็ค 3","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/53/88/8853333010053/thumbnail/8853333010053-20250911110133-.jpg"
"1769948089-940","https://www.bigc.co.th/category/beverages?limit=100&page=23","","229.00","ยูซีซี โรสต์ มาสเตอร์ กาแฟคั่วชนิดเมล็ด เฮาส์เบลนด์ 250 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/52/88/8859449800052/thumbnail/8859449800052_1-20251006144420-.jpg"
"1769948089-941","https://www.bigc.co.th/category/beverages?limit=100&page=23","","60.00","ดอยคำ ออเรนจี้ มิกซ์ 200 มล. แพ็ค 4","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/35/88/8850773511935/thumbnail/8850773511935_1-20250331150625-.jpg"
"1769948089-942","https://www.bigc.co.th/category/beverages?limit=100&page=23","","16.00","สไปร์ท น้ำอัดลม สูตรไม่มีน้ำตาล 325 มล.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/95/88/8851959132395/8851959132395_2-20240619090013-.jpg"
"1769948089-943","https://www.bigc.co.th/category/beverages?limit=100&page=23","","138.00","มอคโคน่า กาแฟปรุงสำเร็จชนิดผง 3อิน1 รสคาปูชิโน 17 ก. x 12 ชิ้น","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8851753098514/thumbnail/8851753098514_2-20250513120245-.jpg"
"1769948089-944","https://www.bigc.co.th/category/beverages?limit=100&page=23","","63.00","บิวติ สริน กาแฟปรุงสำเร็จชนิดผง พลัส ดี-ทอซี่ 120 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/37/88/8850390042737/thumbnail/8850390042737_1-20260126102049-.jpg"
"1769948089-945","https://www.bigc.co.th/category/beverages?limit=100&page=23","","199.00","ทิวลิป ผงโกโก้ 100% สีน้ำตาล 440 ก.","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/17/88/8850939200017/thumbnail/8850939200017-20240530101858-.jpg"
"1769948089-946","https://www.bigc.co.th/category/beverages?limit=100&page=23","","38.00","ไอวี่ น้ำมะขาม 170 มล. แพ็ค 4 กล่อง","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/14/88/8859645300714/thumbnail/8859645300714_1-20250718140335-.jpg"
