web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920496-619","https://www.bigc.co.th/category/grocery-bakery?limit=100","","135.00","วี อาร์ เฟรช ซาบะนอร์เวย์แล่แช่แข็ง 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/60/88/8859312614960/thumbnail/8859312614960_1-20251120165551-.jpg"
"1769920496-620","https://www.bigc.co.th/category/grocery-bakery?limit=100","","285.00","บ้านเนื้อโคขุน เนื้อโคขุนบดแช่แข็ง 500 ก","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8857120010936/thumbnail/8857120010936_1-20250312140717-.jpg"
"1769920496-621","https://www.bigc.co.th/category/grocery-bakery?limit=100","","49.00","วี อาร์ เฟร็ช ไส้กรอกคอกเทลไก่ 500 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/38/88/8858570011238/thumbnail/8858570011238_1-20250129170105-.jpg"
"1769920496-622","https://www.bigc.co.th/category/grocery-bakery?limit=100","","55.00","วีอาร์เฟรช สลัดมิกซ์ ออร์แกนิค 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/20/2000006464330/thumbnail/2000006464330_1-20250423134916-.jpg"
"1769920496-623","https://www.bigc.co.th/category/grocery-bakery?limit=100","","59.00","บิ๊กซี แฮปปี้ ไพรซ์ โปร ก๋วยเตี๋ยวผัดไทยพร้อมปรุง 195 ก.","฿69.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/25/88/8859006401425/thumbnail/8859006401425_1-20240201145011-.jpg"
"1769920496-624","https://www.bigc.co.th/category/grocery-bakery?limit=100","","58.00","สวีทพุดดิ้ง รสไข่ 100 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8858758000924/thumbnail/8858758000924_1-20250224152153-.jpg"
"1769920496-625","https://www.bigc.co.th/category/grocery-bakery?limit=100","","37.00","ผักกาดดองชนิดหัว 300 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/04/00/0093460411004/thumbnail/0093460411004_1-20251110165519-.jpg"
"1769920496-626","https://www.bigc.co.th/category/grocery-bakery?limit=100","","23.00","วี อาร์ เฟร็ช ขนมปังชนิดแผ่น 240 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/62/88/8851886023162/thumbnail/8851886023162_1-20230731140415-.jpg"
"1769920496-627","https://www.bigc.co.th/category/grocery-bakery?limit=100","","65.00","แม่จินต์ กาน่าฉ่าย 200 ก.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8850134306057/thumbnail/8850134306057.jpg"
"1769920496-628","https://www.bigc.co.th/category/grocery-bakery?limit=100","","99.00","โออิชิ อีทโตะ เกี๊ยวซ่าทรงเครื่องแช่แข็ง 240 ก.","฿119.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/58/88/8859501300858/thumbnail/8859501300858_1-20251030150810-.jpg"
