web_scraper_order,web_scraper_start_url,pagination-selector,price,data,price2,image
"1769920735-51","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","79.00","วี อาร์ เฟร็ช ไข่ไก่ เบอร์ 0 แพ็ค 10 ฟอง","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/12/20/2000004617912/2000004617912_1_4.jpg"
"1769920735-52","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","37.00","ดีน่า แบล็ค ไฮโปรตีน นมถั่วเหลืองยูเอชที ผสมถั่วเหลืองสีดำ เจ 230 มล. X 3 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8853002305374/8853002305374_1-20240112154609-.jpg"
"1769920735-53","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","49.00","ไทย-เดนมาร์ค นมยูเอชที รสจืด 125 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/69/88/8852537011569/8852537011569_1-20240926091653-.jpg"
"1769920735-54","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","160.00","ไทย-เดนมาร์ค นมยูเอชที รสจืด 250 มล. แพ็ค 12","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8852537011224/thumbnail/8852537011224-20241119151938-.jpg"
"1769920735-55","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","51.00","หนองโพ นมปรุงแต่งพร่องไขมัน ยูเอชที รสกาแฟ 225 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/70/88/8858862801370/8858862801370_3-20240716172046-.jpg"
"1769920735-56","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","37.00","ดีน่า นมถั่วเหลืองยูเอชที สูตรผสมงาดำ 2 เท่า เจ 230 มล. X 3 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/03/88/8853002080103/8853002080103_0-20230725172519-.jpg"
"1769920735-57","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","51.00","หนองโพ นมยูเอชที รสจืด 225 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/88/88/8858862801288/8858862801288_3-20240716172045-.jpg"
"1769920735-58","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","26.00","ดัชมิลล์ ดีน่า นมถั่วเหลือง UHT งาดำ 2 เท่า น้ำตาลน้อย 110 มล. x 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/79/88/8851717200779/thumbnail/8851717200779_1.jpg"
"1769920735-59","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","62.00","แลคตาซอย นมถั่วเหลืองยูเอชที รสจืด สูตรไม่เติมน้ำตาลทราย 0% 300 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/56/88/8850267800156/thumbnail/8850267800156_1-20241105133517-.jpg"
"1769920735-60","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","74.00","โฟร์โมสต์ นมยูเอชที รสจืด สูตรพร่องมันเนย 225 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/06/88/8850188254106/thumbnail/8850188254106_1-20250611111243-.jpg"
"1769920735-61","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","38.00","ดีน่า น้ำนมถั่วเหลืองยูเอชที สูตรผสมน้ำนมข้าวไรซ์เบอร์รี่ น้ำตาลน้อย เจ 180 มล. X 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/57/88/8853002308757/thumbnail/8853002308757_1-20240111110315-.jpg"
"1769920735-62","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","129.00","137 ดีกรี นมอัลมอนด์ ยูเอชที 1000 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/83/88/8854761951383/thumbnail/8854761951383_1-20251009171309-.jpg"
"1769920735-63","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","26.00","ดีน่า กาบา นมถั่วเหลืองยูเอชที สูตรผสมจมูกข้าวญี่ปุ่น 110 มล. X 4 ชิ้น","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/99/88/8853002302199/8853002302199_0-20230725172704-.jpg"
"1769920735-64","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","54.00","ตราหมี โกลด์ ผลิตภัณฑ์นมสเตอริไลส์ไขมันต่ำผสมมอลต์สกัด 140 มล. X 4 ชิ้น","฿58.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/24/88/8850124041524/thumbnail/8850124041524_1-20250711172235-.jpg"
"1769920735-65","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","62.00","โฟร์โมสต์ โอเมก้า 369 นมยูเอชที สมาร์ท 1 พลัส รสจืด 180 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/74/88/8850188903974/thumbnail/8850188903974_1-20250611164115-.jpg"
"1769920735-66","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","31.00","หนองโพ ไฮ-คิดส์ นมโคยูเอชที รสจืด 125 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8858862800885/8858862800885_3-20240716172039-.jpg"
"1769920735-67","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","129.00","กูลิโกะ อัลมอนด์ โคกะ นมอัลมอนด์ สูตรไม่เติมน้ำตาล 1000 มล.","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/42/88/8851019001142/thumbnail/8851019001142_1-20251223180054-.jpg"
"1769920735-68","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","38.00","ดัชมิลล์ 4อิน1 ไมโครแอคทีฟ โยเกิร์ตพร้อมดื่มยูเอชที สูตรน้ำตาลน้อยกว่า รสสตรอว์เบอร์รี 165 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/15/88/8853002318015/thumbnail/8853002318015_0-20250506141030-.jpg"
"1769920735-69","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","757.00","ไฮคิว 1 พลัส ซูเปอร์โกลด์ พรีไบโอโพรเทก นมยูเอชที สูตร 3 สำหรับเด็กอายุ 1 ปีขึ้นไปและทุกคนในครอบครัว รสจืด 180 มล. แพ็ค 27","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/30/88/8851359984730/thumbnail/8851359984730_1-20250515142410-.jpg"
"1769920735-70","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","109.00","โอวัลติน นมยูเอชที รสมอลต์ช็อกโกแลต สูตรแคลเซียมสูง 180 มล. แพ็ค 12","฿129.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/72/88/8850086161872/thumbnail/8850086161872_1-20250228002344-.jpg"
"1769920735-71","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","62.00","โฟร์โมสต์ โอเมก้า 369 นมยูเอชที สมาร์ท 4 พลัส รสจืด 180 มล. แพ็ค 4","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/01/88/8850188904001/thumbnail/8850188904001_1-20250611164117-.jpg"
"1769920735-72","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","74.00","โฟร์โมสต์ นมยูเอชที พร่องมันเนย รสช็อกโกแลต 225 มล. แพ็ค 6","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/67/88/8850188901567/thumbnail/8850188901567_1-20250611133438-.jpg"
"1769920735-73","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","37.00","โทฟุซัง นมถั่วเหลืองออร์แกนิค ยูเอชที สูตรหวานน้อย น้ำตาล 2% 180 มล. แพ็ค 4","฿39.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/23/88/8859473100623/thumbnail/8859473100623_0-20230809151620-.jpg"
"1769920735-74","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","116.00","ไมโล แอคทิฟ-โก นมพร้อมดื่มยูเอชที รสช็อกโกแลตมอลต์ 180 มล. แพ็ค 11+1","฿123.00","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/36/88/8850125008236/thumbnail/8850125008236_2-20250620083112-.jpg"
"1769920735-75","https://www.bigc.co.th/category/eggs-milk-dairy-products?limit=100","","60.00","เอนฟาโกร เอพลัส นมยูเอชที สูตร 4 สำหรับเด็กอายุ 1 ปีขึ้นไปและทุกคนในครอบครัว รสจืด 180 มล. แพ็ค 3","","https://st.bigc-cs.com/cdn-cgi/image/format=webp,quality=85/public/media/catalog/product/85/88/8850024102585/thumbnail/8850024102585_1-20251003134854-.jpg"
